AtomC2000,,,
,,,
Pin,Unit,Type,Name
AT25,POWER,pwr,VCCADDR_0_1P0
AT26,POWER,pwr,VCCADDR_0_1P0
AT28,POWER,pwr,VCCADDR_0_1P0
W21,POWER,pwr,VCCADDR_1_1P0
W23,POWER,pwr,VCCADDR_1_1P0
W25,POWER,pwr,VCCADDR_1_1P0
W26,POWER,pwr,VCCADDR_1_1P0
AA21,POWER,pwr,VCCADDR_1_1P0
AU21,POWER,pwr,VCCADLLDDR_0_1P0
AU23,POWER,pwr,VCCADLLDDR_0_1P0
AU25,POWER,pwr,VCCADLLDDR_0_1P0
AU26,POWER,pwr,VCCADLLDDR_0_1P0
AU28,POWER,pwr,VCCADLLDDR_0_1P0
V20,POWER,pwr,VCCADLLDDR_1_1P0
V21,POWER,pwr,VCCADLLDDR_1_1P0
V23,POWER,pwr,VCCADLLDDR_1_1P0
V25,POWER,pwr,VCCADLLDDR_1_1P0
V26,POWER,pwr,VCCADLLDDR_1_1P0
V41,POWER,pwr,VCCAPLL_GBE_1P0
W41,POWER,pwr,VCCAPLL_GBE_1P0
AY37,POWER,pwr,VCCAPLL_PCIE_1P0
BA37,POWER,pwr,VCCAPLL_PCIE_1P0
R46,POWER,pwr,VCCAPLL_SATA_1P0
T45,POWER,pwr,VCCAPLL_SATA_1P0
R44,POWER,pwr,VCCAPLL_SATA3_1P0
T44,POWER,pwr,VCCAPLL_SATA3_1P0
T39,POWER,pwr,VCCAREF_GBE_HVGEN
V39,POWER,pwr,VCCAREF_GBE_HVGEN
AT39,POWER,pwr,VCCAREF_PCIE_HVGEN
V46,POWER,pwr,VCCAREF_SATA_HVGEN
W44,POWER,pwr,VCCAREF_SATA_HVGEN
W46,POWER,pwr,VCCAREF_SATA_HVGEN
AT42,POWER,pwr,VCCAUSB_1P0
AT29,POWER,pwr,VCCCLKDDR_0_1P5
AU29,POWER,pwr,VCCCLKDDR_0_1P5
V29,POWER,pwr,VCCCLKDDR_1_1P5
W29,POWER,pwr,VCCCLKDDR_1_1P5
AL32,POWER,pwr,VCCCORE6VIDSI0GT_1P03
AL31,POWER,pwr,VCCCORE7VIDSI0GT_1P03
AD21,POWER,pwr,VCCCPUVIDSI0_1P03
AD23,POWER,pwr,VCCCPUVIDSI0_1P03
AD25,POWER,pwr,VCCCPUVIDSI0_1P03
AD26,POWER,pwr,VCCCPUVIDSI0_1P03
AE1,POWER,pwr,VCCCPUVIDSI0_1P03
AE5,POWER,pwr,VCCCPUVIDSI0_1P03
AF4,POWER,pwr,VCCCPUVIDSI0_1P03
AF20,POWER,pwr,VCCCPUVIDSI0_1P03
AF21,POWER,pwr,VCCCPUVIDSI0_1P03
AF23,POWER,pwr,VCCCPUVIDSI0_1P03
AF25,POWER,pwr,VCCCPUVIDSI0_1P03
AF26,POWER,pwr,VCCCPUVIDSI0_1P03
AG7,POWER,pwr,VCCCPUVIDSI0_1P03
AG8,POWER,pwr,VCCCPUVIDSI0_1P03
AG11,POWER,pwr,VCCCPUVIDSI0_1P03
AG13,POWER,pwr,VCCCPUVIDSI0_1P03
AG14,POWER,pwr,VCCCPUVIDSI0_1P03
AG17,POWER,pwr,VCCCPUVIDSI0_1P03
AG19,POWER,pwr,VCCCPUVIDSI0_1P03
AG21,POWER,pwr,VCCCPUVIDSI0_1P03
AH1,POWER,pwr,VCCCPUVIDSI0_1P03
AH3,POWER,pwr,VCCCPUVIDSI0_1P03
AH4,POWER,pwr,VCCCPUVIDSI0_1P03
AH7,POWER,pwr,VCCCPUVIDSI0_1P03
AH8,POWER,pwr,VCCCPUVIDSI0_1P03
AH10,POWER,pwr,VCCCPUVIDSI0_1P03
AH13,POWER,pwr,VCCCPUVIDSI0_1P03
AH14,POWER,pwr,VCCCPUVIDSI0_1P03
AH16,POWER,pwr,VCCCPUVIDSI0_1P03
AH19,POWER,pwr,VCCCPUVIDSI0_1P03
AJ2,POWER,pwr,VCCCPUVIDSI0_1P03
AJ4,POWER,pwr,VCCCPUVIDSI0_1P03
AJ5,POWER,pwr,VCCCPUVIDSI0_1P03
AJ21,POWER,pwr,VCCCPUVIDSI0_1P03
AJ23,POWER,pwr,VCCCPUVIDSI0_1P03
AJ25,POWER,pwr,VCCCPUVIDSI0_1P03
AJ26,POWER,pwr,VCCCPUVIDSI0_1P03
AK20,POWER,pwr,VCCCPUVIDSI0_1P03
AL21,POWER,pwr,VCCCPUVIDSI0_1P03
AL23,POWER,pwr,VCCCPUVIDSI0_1P03
AL25,POWER,pwr,VCCCPUVIDSI0_1P03
AL26,POWER,pwr,VCCCPUVIDSI0_1P03
AE3,POWER,pwr,VCCCPUVIDSI0_1P03_SENSE
AY19,POWER,pwr,VCCDDR_0_1P5
AY21,POWER,pwr,VCCDDR_0_1P5
AY23,POWER,pwr,VCCDDR_0_1P5
BC7,POWER,pwr,VCCDDR_0_1P5
BC10,POWER,pwr,VCCDDR_0_1P5
BC13,POWER,pwr,VCCDDR_0_1P5
BC15,POWER,pwr,VCCDDR_0_1P5
BD17,POWER,pwr,VCCDDR_0_1P5
BD21,POWER,pwr,VCCDDR_0_1P5
BD25,POWER,pwr,VCCDDR_0_1P5
BE19,POWER,pwr,VCCDDR_0_1P5
BE26,POWER,pwr,VCCDDR_0_1P5
BF13,POWER,pwr,VCCDDR_0_1P5
BF23,POWER,pwr,VCCDDR_0_1P5
BG9,POWER,pwr,VCCDDR_0_1P5
BG15,POWER,pwr,VCCDDR_0_1P5
BH17,POWER,pwr,VCCDDR_0_1P5
BJ4,POWER,pwr,VCCDDR_0_1P5
BK6,POWER,pwr,VCCDDR_0_1P5
BK9,POWER,pwr,VCCDDR_0_1P5
BK12,POWER,pwr,VCCDDR_0_1P5
BK13,POWER,pwr,VCCDDR_0_1P5
BL7,POWER,pwr,VCCDDR_0_1P5
BM9,POWER,pwr,VCCDDR_0_1P5
E7,POWER,pwr,VCCDDR_1_1P5
E9,POWER,pwr,VCCDDR_1_1P5
G5,POWER,pwr,VCCDDR_1_1P5
G7,POWER,pwr,VCCDDR_1_1P5
H13,POWER,pwr,VCCDDR_1_1P5
H14,POWER,pwr,VCCDDR_1_1P5
J5,POWER,pwr,VCCDDR_1_1P5
K10,POWER,pwr,VCCDDR_1_1P5
K17,POWER,pwr,VCCDDR_1_1P5
K18,POWER,pwr,VCCDDR_1_1P5
K25,POWER,pwr,VCCDDR_1_1P5
K26,POWER,pwr,VCCDDR_1_1P5
L5,POWER,pwr,VCCDDR_1_1P5
L21,POWER,pwr,VCCDDR_1_1P5
L22,POWER,pwr,VCCDDR_1_1P5
M3,POWER,pwr,VCCDDR_1_1P5
N13,POWER,pwr,VCCDDR_1_1P5
N14,POWER,pwr,VCCDDR_1_1P5
P17,POWER,pwr,VCCDDR_1_1P5
P18,POWER,pwr,VCCDDR_1_1P5
P25,POWER,pwr,VCCDDR_1_1P5
P26,POWER,pwr,VCCDDR_1_1P5
R21,POWER,pwr,VCCDDR_1_1P5
R22,POWER,pwr,VCCDDR_1_1P5
AD38,POWER,pwr,VCCDIGXXXSI0_1P03
AF38,POWER,pwr,VCCDIGXXXSI0_1P03
AG38,POWER,pwr,VCCDIGXXXSI0_1P03
AJ38,POWER,pwr,VCCDIGXXXSI0_1P03
AA38,POWER,pwr,VCCDIGXXXSUS_1P03
AA39,POWER,pwr,VCCDIGXXXSUS_1P03
AA41,POWER,pwr,VCCDIGXXXSUS_1P03
AC38,POWER,pwr,VCCDIGXXXSUS_1P03
AC39,POWER,pwr,VCCDIGXXXSUS_1P03
AC41,POWER,pwr,VCCDIGXXXSUS_1P03
AU41,POWER,pwr,VCCDUSB_1P0
AW41,POWER,pwr,VCCDUSB_1P0
AT41,POWER,pwr,VCCDUSBSUS_1P0
AD28,POWER,pwr,VCCFHVCPUSI0_MOD0_1P03
AL28,POWER,pwr,VCCFHVCPUSI0_MOD1_1P03
AD29,POWER,pwr,VCCFHVCPUSI0_MOD2_1P03
AJ29,POWER,pwr,VCCFHVCPUSI0_MOD3_1P03
AC42,POWER,pwr,VCCFHVSOCSI0_1P03
AC44,POWER,pwr,VCCFHVSOCSI0_1P03
AJ41,POWER,pwr,VCCPADXXXSI0_1P8
AL41,POWER,pwr,VCCPADXXXSI0_1P8
AJ42,POWER,pwr,VCCPADXXXSI0_3P3
AF41,POWER,pwr,VCCPADXXXSUS_1P8
AF42,POWER,pwr,VCCPADXXXSUS_1P8
AD42,POWER,pwr,VCCPADXXXSUS_3P3
AD44,POWER,pwr,VCCPADXXXSUS_3P3
AU31,POWER,pwr,VCCPLLDDR_0_1P0
W31,POWER,pwr,VCCPLLDDR_1_1P0
AD31,POWER,pwr,VCCRAMCPUSI1_1P03
AD32,POWER,pwr,VCCRAMCPUSI1_1P03
AF29,POWER,pwr,VCCRAMCPUSI1_1P03
AF31,POWER,pwr,VCCRAMCPUSI1_1P03
AG29,POWER,pwr,VCCRAMCPUSI1_1P03
AG31,POWER,pwr,VCCRAMCPUSI1_1P03
AG32,POWER,pwr,VCCRAMCPUSI1_1P03
AF32,POWER,pwr,VCCRAMCPUSI1_1P03_SENSE
AJ31,POWER,pwr,VCCRAMCPUSI0GT_MOD3_1P03
AG42,POWER,pwr,VCCRTC_3P3
AT31,POWER,pwr,VCCSFRPLLDDR_0_1P5
V31,POWER,pwr,VCCSFRPLLDDR_1_1P5
V34,POWER,pwr,VCCSFRXXXSI0_1P35
W34,POWER,pwr,VCCSFRXXXSI0_1P35
AA32,POWER,pwr,VCCSFRXXXSI0_1P35
AA34,POWER,pwr,VCCSFRXXXSI0_1P35
AU46,POWER,pwr,VCCUSBSUS_1P8
AU47,POWER,pwr,VCCUSBSUS_1P8
AU42,POWER,pwr,VCCUSBSUS_3P3
AW42,POWER,pwr,VCCUSBSUS_3P3
AD36,POWER,pwr,VNN
AD39,POWER,pwr,VNN
AF36,POWER,pwr,VNN
AF39,POWER,pwr,VNN
AG36,POWER,pwr,VNN
AG39,POWER,pwr,VNN
AJ36,POWER,pwr,VNN
AJ39,POWER,pwr,VNN
AL36,POWER,pwr,VNN
AL39,POWER,pwr,VNN
AM25,POWER,pwr,VNN
AM26,POWER,pwr,VNN
AM28,POWER,pwr,VNN
AM29,POWER,pwr,VNN
AM31,POWER,pwr,VNN
AM32,POWER,pwr,VNN
AM34,POWER,pwr,VNN
AM36,POWER,pwr,VNN
AM38,POWER,pwr,VNN
AM39,POWER,pwr,VNN
AM41,POWER,pwr,VNN
AM42,POWER,pwr,VNN
A5,POWER,pwr,VSS
A9,POWER,pwr,VSS
A12,POWER,pwr,VSS
A15,POWER,pwr,VSS
A18,POWER,pwr,VSS
A24,POWER,pwr,VSS
A30,POWER,pwr,VSS
A33,POWER,pwr,VSS
A45,POWER,pwr,VSS
A48,POWER,pwr,VSS
A51,POWER,pwr,VSS
A57,POWER,pwr,VSS
A59,POWER,pwr,VSS
A61,POWER,pwr,VSS
A62,POWER,pwr,VSS
A64,POWER,pwr,VSS
A66,POWER,pwr,VSS
B10,POWER,pwr,VSS
B26,POWER,pwr,VSS
B41,POWER,pwr,VSS
B55,POWER,pwr,VSS
C3,POWER,pwr,VSS
C6,POWER,pwr,VSS
C18,POWER,pwr,VSS
C33,POWER,pwr,VSS
C45,POWER,pwr,VSS
C49,POWER,pwr,VSS
C51,POWER,pwr,VSS
C58,POWER,pwr,VSS
C64,POWER,pwr,VSS
C66,POWER,pwr,VSS
D6,POWER,pwr,VSS
D10,POWER,pwr,VSS
D26,POWER,pwr,VSS
D33,POWER,pwr,VSS
D41,POWER,pwr,VSS
D42,POWER,pwr,VSS
D51,POWER,pwr,VSS
D55,POWER,pwr,VSS
D59,POWER,pwr,VSS
E1,POWER,pwr,VSS
E3,POWER,pwr,VSS
E10,POWER,pwr,VSS
E13,POWER,pwr,VSS
E14,POWER,pwr,VSS
E16,POWER,pwr,VSS
E18,POWER,pwr,VSS
E19,POWER,pwr,VSS
E21,POWER,pwr,VSS
E22,POWER,pwr,VSS
E23,POWER,pwr,VSS
E25,POWER,pwr,VSS
E27,POWER,pwr,VSS
E28,POWER,pwr,VSS
E30,POWER,pwr,VSS
E31,POWER,pwr,VSS
E34,POWER,pwr,VSS
E36,POWER,pwr,VSS
E37,POWER,pwr,VSS
E39,POWER,pwr,VSS
E40,POWER,pwr,VSS
E41,POWER,pwr,VSS
E43,POWER,pwr,VSS
E45,POWER,pwr,VSS
E46,POWER,pwr,VSS
E48,POWER,pwr,VSS
E49,POWER,pwr,VSS
E50,POWER,pwr,VSS
E52,POWER,pwr,VSS
E54,POWER,pwr,VSS
E55,POWER,pwr,VSS
E59,POWER,pwr,VSS
E61,POWER,pwr,VSS
E64,POWER,pwr,VSS
E66,POWER,pwr,VSS
F1,POWER,pwr,VSS
F4,POWER,pwr,VSS
F5,POWER,pwr,VSS
F63,POWER,pwr,VSS
F66,POWER,pwr,VSS
G32,POWER,pwr,VSS
G34,POWER,pwr,VSS
G41,POWER,pwr,VSS
G48,POWER,pwr,VSS
G56,POWER,pwr,VSS
G59,POWER,pwr,VSS
H1,POWER,pwr,VSS
H34,POWER,pwr,VSS
H37,POWER,pwr,VSS
H38,POWER,pwr,VSS
H41,POWER,pwr,VSS
H44,POWER,pwr,VSS
H46,POWER,pwr,VSS
H52,POWER,pwr,VSS
H54,POWER,pwr,VSS
H56,POWER,pwr,VSS
H58,POWER,pwr,VSS
H59,POWER,pwr,VSS
H66,POWER,pwr,VSS
J29,POWER,pwr,VSS
J63,POWER,pwr,VSS
J64,POWER,pwr,VSS
J66,POWER,pwr,VSS
K1,POWER,pwr,VSS
K32,POWER,pwr,VSS
K34,POWER,pwr,VSS
K42,POWER,pwr,VSS
K50,POWER,pwr,VSS
K62,POWER,pwr,VSS
L30,POWER,pwr,VSS
L34,POWER,pwr,VSS
L48,POWER,pwr,VSS
L50,POWER,pwr,VSS
L60,POWER,pwr,VSS
M5,POWER,pwr,VSS
M37,POWER,pwr,VSS
M38,POWER,pwr,VSS
M44,POWER,pwr,VSS
M46,POWER,pwr,VSS
M52,POWER,pwr,VSS
M54,POWER,pwr,VSS
M56,POWER,pwr,VSS
M57,POWER,pwr,VSS
M59,POWER,pwr,VSS
M60,POWER,pwr,VSS
M66,POWER,pwr,VSS
N1,POWER,pwr,VSS
N5,POWER,pwr,VSS
N10,POWER,pwr,VSS
N34,POWER,pwr,VSS
N48,POWER,pwr,VSS
N50,POWER,pwr,VSS
N62,POWER,pwr,VSS
N63,POWER,pwr,VSS
N65,POWER,pwr,VSS
P29,POWER,pwr,VSS
P32,POWER,pwr,VSS
P34,POWER,pwr,VSS
P37,POWER,pwr,VSS
P44,POWER,pwr,VSS
R2,POWER,pwr,VSS
R4,POWER,pwr,VSS
R5,POWER,pwr,VSS
R12,POWER,pwr,VSS
R30,POWER,pwr,VSS
R38,POWER,pwr,VSS
R52,POWER,pwr,VSS
R56,POWER,pwr,VSS
R62,POWER,pwr,VSS
T5,POWER,pwr,VSS
T18,POWER,pwr,VSS
T20,POWER,pwr,VSS
T21,POWER,pwr,VSS
T23,POWER,pwr,VSS
T28,POWER,pwr,VSS
T29,POWER,pwr,VSS
T31,POWER,pwr,VSS
T34,POWER,pwr,VSS
T36,POWER,pwr,VSS
T41,POWER,pwr,VSS
T42,POWER,pwr,VSS
T47,POWER,pwr,VSS
T52,POWER,pwr,VSS
T56,POWER,pwr,VSS
T62,POWER,pwr,VSS
U9,POWER,pwr,VSS
U14,POWER,pwr,VSS
U62,POWER,pwr,VSS
U63,POWER,pwr,VSS
U65,POWER,pwr,VSS
V5,POWER,pwr,VSS
V32,POWER,pwr,VSS
V36,POWER,pwr,VSS
V42,POWER,pwr,VSS
V44,POWER,pwr,VSS
W4,POWER,pwr,VSS
W11,POWER,pwr,VSS
W16,POWER,pwr,VSS
W17,POWER,pwr,VSS
W19,POWER,pwr,VSS
W32,POWER,pwr,VSS
W36,POWER,pwr,VSS
W39,POWER,pwr,VSS
W42,POWER,pwr,VSS
W48,POWER,pwr,VSS
W53,POWER,pwr,VSS
W57,POWER,pwr,VSS
W62,POWER,pwr,VSS
Y5,POWER,pwr,VSS
Y8,POWER,pwr,VSS
Y13,POWER,pwr,VSS
Y17,POWER,pwr,VSS
Y19,POWER,pwr,VSS
Y48,POWER,pwr,VSS
Y51,POWER,pwr,VSS
Y56,POWER,pwr,VSS
Y60,POWER,pwr,VSS
AA3,POWER,pwr,VSS
AA5,POWER,pwr,VSS
AA23,POWER,pwr,VSS
AA25,POWER,pwr,VSS
AA26,POWER,pwr,VSS
AA28,POWER,pwr,VSS
AA29,POWER,pwr,VSS
AA31,POWER,pwr,VSS
AA36,POWER,pwr,VSS
AA42,POWER,pwr,VSS
AA44,POWER,pwr,VSS
AA62,POWER,pwr,VSS
AA64,POWER,pwr,VSS
AA66,POWER,pwr,VSS
AB1,POWER,pwr,VSS
AB5,POWER,pwr,VSS
AB20,POWER,pwr,VSS
AC12,POWER,pwr,VSS
AC18,POWER,pwr,VSS
AC20,POWER,pwr,VSS
AC21,POWER,pwr,VSS
AC23,POWER,pwr,VSS
AC28,POWER,pwr,VSS
AC29,POWER,pwr,VSS
AC31,POWER,pwr,VSS
AC32,POWER,pwr,VSS
AC34,POWER,pwr,VSS
AC36,POWER,pwr,VSS
AC46,POWER,pwr,VSS
AC50,POWER,pwr,VSS
AC55,POWER,pwr,VSS
AC59,POWER,pwr,VSS
AD2,POWER,pwr,VSS
AD4,POWER,pwr,VSS
AD5,POWER,pwr,VSS
AD9,POWER,pwr,VSS
AD14,POWER,pwr,VSS
AD17,POWER,pwr,VSS
AD18,POWER,pwr,VSS
AD20,POWER,pwr,VSS
AD34,POWER,pwr,VSS
AD41,POWER,pwr,VSS
AD46,POWER,pwr,VSS
AD47,POWER,pwr,VSS
AD52,POWER,pwr,VSS
AD56,POWER,pwr,VSS
AD62,POWER,pwr,VSS
AE47,POWER,pwr,VSS
AE64,POWER,pwr,VSS
AF28,POWER,pwr,VSS
AF44,POWER,pwr,VSS
AF62,POWER,pwr,VSS
AG5,POWER,pwr,VSS
AG10,POWER,pwr,VSS
AG16,POWER,pwr,VSS
AG23,POWER,pwr,VSS
AG25,POWER,pwr,VSS
AG26,POWER,pwr,VSS
AG28,POWER,pwr,VSS
AG34,POWER,pwr,VSS
AG41,POWER,pwr,VSS
AG44,POWER,pwr,VSS
AG48,POWER,pwr,VSS
AG53,POWER,pwr,VSS
AG57,POWER,pwr,VSS
AG63,POWER,pwr,VSS
AG64,POWER,pwr,VSS
AG66,POWER,pwr,VSS
AH11,POWER,pwr,VSS
AH17,POWER,pwr,VSS
AH53,POWER,pwr,VSS
AH57,POWER,pwr,VSS
AH62,POWER,pwr,VSS
AJ28,POWER,pwr,VSS
AJ32,POWER,pwr,VSS
AJ44,POWER,pwr,VSS
AJ46,POWER,pwr,VSS
AJ47,POWER,pwr,VSS
AK3,POWER,pwr,VSS
AK5,POWER,pwr,VSS
AK62,POWER,pwr,VSS
AK64,POWER,pwr,VSS
AK66,POWER,pwr,VSS
AL1,POWER,pwr,VSS
AL5,POWER,pwr,VSS
AL9,POWER,pwr,VSS
AL14,POWER,pwr,VSS
AL17,POWER,pwr,VSS
AL18,POWER,pwr,VSS
AL20,POWER,pwr,VSS
AL29,POWER,pwr,VSS
AL38,POWER,pwr,VSS
AL42,POWER,pwr,VSS
AL44,POWER,pwr,VSS
AL50,POWER,pwr,VSS
AL55,POWER,pwr,VSS
AL59,POWER,pwr,VSS
AM12,POWER,pwr,VSS
AM18,POWER,pwr,VSS
AM20,POWER,pwr,VSS
AM21,POWER,pwr,VSS
AM23,POWER,pwr,VSS
AM44,POWER,pwr,VSS
AM46,POWER,pwr,VSS
AM50,POWER,pwr,VSS
AM55,POWER,pwr,VSS
AM59,POWER,pwr,VSS
AN5,POWER,pwr,VSS
AN47,POWER,pwr,VSS
AN66,POWER,pwr,VSS
AP5,POWER,pwr,VSS
AP23,POWER,pwr,VSS
AP25,POWER,pwr,VSS
AP26,POWER,pwr,VSS
AP28,POWER,pwr,VSS
AP29,POWER,pwr,VSS
AP31,POWER,pwr,VSS
AP32,POWER,pwr,VSS
AP34,POWER,pwr,VSS
AP36,POWER,pwr,VSS
AP38,POWER,pwr,VSS
AP39,POWER,pwr,VSS
AP41,POWER,pwr,VSS
AP42,POWER,pwr,VSS
AP44,POWER,pwr,VSS
AP46,POWER,pwr,VSS
AP64,POWER,pwr,VSS
AR8,POWER,pwr,VSS
AR13,POWER,pwr,VSS
AR17,POWER,pwr,VSS
AR19,POWER,pwr,VSS
AR50,POWER,pwr,VSS
AR56,POWER,pwr,VSS
AR60,POWER,pwr,VSS
AR62,POWER,pwr,VSS
AT5,POWER,pwr,VSS
AT11,POWER,pwr,VSS
AT16,POWER,pwr,VSS
AT17,POWER,pwr,VSS
AT19,POWER,pwr,VSS
AT44,POWER,pwr,VSS
AT53,POWER,pwr,VSS
AT57,POWER,pwr,VSS
AT64,POWER,pwr,VSS
AT66,POWER,pwr,VSS
AU4,POWER,pwr,VSS
AU62,POWER,pwr,VSS
AV2,POWER,pwr,VSS
AV4,POWER,pwr,VSS
AV5,POWER,pwr,VSS
AW5,POWER,pwr,VSS
AW9,POWER,pwr,VSS
AW14,POWER,pwr,VSS
AW19,POWER,pwr,VSS
AW23,POWER,pwr,VSS
AW25,POWER,pwr,VSS
AW26,POWER,pwr,VSS
AW28,POWER,pwr,VSS
AW30,POWER,pwr,VSS
AW31,POWER,pwr,VSS
AW32,POWER,pwr,VSS
AW34,POWER,pwr,VSS
AW46,POWER,pwr,VSS
AW47,POWER,pwr,VSS
AW49,POWER,pwr,VSS
AW50,POWER,pwr,VSS
AW52,POWER,pwr,VSS
AW55,POWER,pwr,VSS
AW59,POWER,pwr,VSS
AY5,POWER,pwr,VSS
AY12,POWER,pwr,VSS
AY38,POWER,pwr,VSS
AY45,POWER,pwr,VSS
AY52,POWER,pwr,VSS
AY55,POWER,pwr,VSS
AY62,POWER,pwr,VSS
BA17,POWER,pwr,VSS
BA29,POWER,pwr,VSS
BA34,POWER,pwr,VSS
BA42,POWER,pwr,VSS
BA49,POWER,pwr,VSS
BB5,POWER,pwr,VSS
BB17,POWER,pwr,VSS
BB34,POWER,pwr,VSS
BB53,POWER,pwr,VSS
BB54,POWER,pwr,VSS
BB56,POWER,pwr,VSS
BB57,POWER,pwr,VSS
BB62,POWER,pwr,VSS
BB65,POWER,pwr,VSS
BB66,POWER,pwr,VSS
BC5,POWER,pwr,VSS
BC30,POWER,pwr,VSS
BC37,POWER,pwr,VSS
BC46,POWER,pwr,VSS
BD32,POWER,pwr,VSS
BD34,POWER,pwr,VSS
BD38,POWER,pwr,VSS
BD41,POWER,pwr,VSS
BD45,POWER,pwr,VSS
BD50,POWER,pwr,VSS
BD53,POWER,pwr,VSS
BD59,POWER,pwr,VSS
BD60,POWER,pwr,VSS
BD62,POWER,pwr,VSS
BD63,POWER,pwr,VSS
BD65,POWER,pwr,VSS
BE5,POWER,pwr,VSS
BE32,POWER,pwr,VSS
BE42,POWER,pwr,VSS
BE49,POWER,pwr,VSS
BE57,POWER,pwr,VSS
BE66,POWER,pwr,VSS
BF1,POWER,pwr,VSS
BF3,POWER,pwr,VSS
BF4,POWER,pwr,VSS
BF29,POWER,pwr,VSS
BF62,POWER,pwr,VSS
BG1,POWER,pwr,VSS
BG32,POWER,pwr,VSS
BG37,POWER,pwr,VSS
BG46,POWER,pwr,VSS
BG54,POWER,pwr,VSS
BG63,POWER,pwr,VSS
BG66,POWER,pwr,VSS
BH32,POWER,pwr,VSS
BH34,POWER,pwr,VSS
BH41,POWER,pwr,VSS
BH50,POWER,pwr,VSS
BH60,POWER,pwr,VSS
BH62,POWER,pwr,VSS
BJ1,POWER,pwr,VSS
BJ66,POWER,pwr,VSS
BK1,POWER,pwr,VSS
BK8,POWER,pwr,VSS
BK10,POWER,pwr,VSS
BK15,POWER,pwr,VSS
BK17,POWER,pwr,VSS
BK18,POWER,pwr,VSS
BK19,POWER,pwr,VSS
BK21,POWER,pwr,VSS
BK22,POWER,pwr,VSS
BK24,POWER,pwr,VSS
BK26,POWER,pwr,VSS
BK27,POWER,pwr,VSS
BK28,POWER,pwr,VSS
BK30,POWER,pwr,VSS
BK31,POWER,pwr,VSS
BK36,POWER,pwr,VSS
BK37,POWER,pwr,VSS
BK39,POWER,pwr,VSS
BK42,POWER,pwr,VSS
BK44,POWER,pwr,VSS
BK45,POWER,pwr,VSS
BK46,POWER,pwr,VSS
BK48,POWER,pwr,VSS
BK49,POWER,pwr,VSS
BK51,POWER,pwr,VSS
BK53,POWER,pwr,VSS
BK56,POWER,pwr,VSS
BK57,POWER,pwr,VSS
BK58,POWER,pwr,VSS
BK64,POWER,pwr,VSS
BK66,POWER,pwr,VSS
BL14,POWER,pwr,VSS
BL19,POWER,pwr,VSS
BL25,POWER,pwr,VSS
BL30,POWER,pwr,VSS
BL34,POWER,pwr,VSS
BL37,POWER,pwr,VSS
BL43,POWER,pwr,VSS
BM1,POWER,pwr,VSS
BM3,POWER,pwr,VSS
BM5,POWER,pwr,VSS
BM22,POWER,pwr,VSS
BM45,POWER,pwr,VSS
BM61,POWER,pwr,VSS
BM62,POWER,pwr,VSS
BM64,POWER,pwr,VSS
BM66,POWER,pwr,VSS
BN14,POWER,pwr,VSS
BN30,POWER,pwr,VSS
BN37,POWER,pwr,VSS
BP1,POWER,pwr,VSS
BP3,POWER,pwr,VSS
BP5,POWER,pwr,VSS
BP10,POWER,pwr,VSS
BP13,POWER,pwr,VSS
BP22,POWER,pwr,VSS
BP31,POWER,pwr,VSS
BP37,POWER,pwr,VSS
BP40,POWER,pwr,VSS
BP46,POWER,pwr,VSS
BP52,POWER,pwr,VSS
BP55,POWER,pwr,VSS
BP58,POWER,pwr,VSS
BP59,POWER,pwr,VSS
BP61,POWER,pwr,VSS
BP62,POWER,pwr,VSS
BP64,POWER,pwr,VSS
BP66,POWER,pwr,VSS
AU44,POWER,pwr,VSSA_USB
AW44,POWER,pwr,VSSA_USB
AF2,POWER,pwr,VSSCPUVIDSI0_1P03_SENSE
AF34,POWER,pwr,VSSRAMCPUSI1_1P03_SENSE
